Height,Weight,BMI,Fat or Not
171.416218,59.27981859,20.2,0
174.3719652,58.98517007,19.4,0
173.9303354,53.35963719,17.6,0
169.7201838,57.13537415,19.8,0
174.3152978,58.19936508,19.2,0
168.8952934,45.41736961,15.9,0
176.0957108,53.23519274,17.2,0
169.6841158,49.67863946,17.3,0
171.3312042,53.15573696,18.1,0
169.7338744,53.92630385,18.7,0
173.8387176,60.12575964,19.9,0
173.157007,61.54326531,20.5,0
166.4736574,54.62099773,19.7,0
177.4906788,61.06653061,19.4,0
179.6855436,70.28902494,21.8,0
177.1057164,64.69306122,20.6,0
176.0757972,59.39582766,19.2,0
171.0803538,48.35619048,16.5,0
181.715029,54.9754195,16.6,0
167.047291,55.40807256,19.9,0
178.8302748,64.43360544,20.1,0
167.8427428,47.16907029,16.7,0
168.2434278,55.78004535,19.7,0
180.5517598,64.16303855,19.7,0
179.6267172,62.52018141,19.4,0
168.7296346,57.2753288,20.1,0
177.3616722,54.33024943,17.3,0
170.912282,60.08585034,20.6,0
171.5608964,60.87210884,20.7,0
174.4305884,56.68671202,18.6,0
176.5119914,62.03002268,19.9,0
165.5747006,59.79913832,21.8,0
174.3263722,63.6445805,20.9,0
167.3208236,56.2322449,20.1,0
177.1088914,61.08108844,19.5,0
174.9175064,66.58503401,21.8,0
179.7938746,56.75351474,17.6,0
181.592601,63.4831746,19.3,0
174.5593156,60.65959184,19.9,0
174.7535748,52.41746032,17.2,0
178.0290826,56.85678005,17.9,0
180.2238966,64.47156463,19.8,0
174.3820236,57.92321995,19,0
165.3030222,46.83950113,17.1,0
172.416216,55.43433107,18.6,0
174.4793818,58.43029478,19.2,0
168.638347,49.73514739,17.5,0
175.186467,55.20870748,18,0
171.4836804,55.45614512,18.9,0
172.1424294,56.58222222,19.1,0
179.0635484,59.78380952,18.6,0
171.0521852,59.61487528,20.4,0
170.5100476,58.25306122,20,0
170.8928002,46.16417234,15.8,0
172.2952612,55.10829932,18.6,0
170.0464976,50.37587302,17.4,0
174.8441258,56.74244898,18.6,0
170.6337456,57.44820862,19.7,0
172.5690732,58.70199546,19.7,0
180.1600156,61.35129252,18.9,0
172.3878442,50.37759637,17,0
173.2967578,62.40761905,20.8,0
169.8281084,54.32099773,18.8,0
171.8493642,54.3615873,18.4,0
172.9074266,44.65979592,14.9,0
186.9285568,66.01886621,18.9,0
166.138733,58.13024943,21.1,0
170.3732178,64.51464853,22.2,0
169.9120808,53.28789116,18.5,0
168.7165028,63.09092971,22.2,0
182.8132996,59.34358277,17.8,0
172.6384406,53.99396825,18.1,0
170.8281826,53.05904762,18.2,0
166.557198,46.81791383,16.9,0
177.4044966,57.75015873,18.3,0
176.659921,56.89396825,18.2,0
168.739947,57.58145125,20.2,0
174.8835212,53.29814059,17.4,0
169.479976,56.65664399,19.7,0
174.3610178,57.5014059,18.9,0
161.8089474,51.02535147,19.5,0
173.207807,51.89764172,17.3,0
171.818173,54.71183673,18.5,0
171.9486782,58.93024943,19.9,0
166.5471396,44.18784127,15.9,0
178.3571744,62.29378685,19.6,0
171.2697616,56.86453515,19.4,0
176.361217,67.21174603,21.6,0
170.9236612,58.87433107,20.2,0
175.5156764,68.8939229,22.4,0
169.9935894,57.60662132,19.9,0
169.7461172,53.30498866,18.5,0
178.7155176,54.02276644,16.9,0
164.2987316,48.8244898,18.1,0
174.7021906,53.12507937,17.4,0
168.492424,60.16621315,21.2,0
180.4853642,67.2060771,20.6,0
167.5970486,48.93328798,17.4,0
170.0895252,64.58385488,22.3,0
159.1587876,46.49546485,18.4,0
169.571416,61.45569161,21.4,0
176.0651292,60.74349206,19.6,0
168.006522,62.19528345,22,0
165.4523488,64.37469388,23.5,0
173.8587328,69.22807256,22.9,0
175.5298496,60.19464853,19.5,0
174.0619328,59.92648526,19.8,0
172.9265528,56.23555556,18.8,0
174.9203766,61.75292517,20.2,0
168.601898,57.70662132,20.3,0
172.1158102,68.43079365,23.1,0
167.6317196,67.078322,23.9,0
167.1608544,57.21578231,20.5,0
171.208827,59.60643991,20.3,0
169.7540166,55.85460317,19.4,0
174.3330778,56.65809524,18.6,0
159.9611482,43.67236281,17.1,0
180.9538672,60.258322,18.4,0
171.3898274,59.10267574,20.1,0
174.307373,59.15650794,19.5,0
173.8036656,55.43029478,18.3,0
166.2859514,54.6044898,19.7,0
173.3568542,57.12385488,19,0
171.30903,54.15455782,18.5,0
170.520868,57.29977324,19.7,0
173.0579724,60.83723356,20.3,0
166.4946124,64.03963719,23.1,0
180.964332,66.83986395,20.4,0
176.6797076,68.36403628,21.9,0
171.475654,54.89324263,18.7,0
171.8041014,55.51405896,18.8,0
164.6497342,50.87052154,18.8,0
175.8201208,59.87918367,19.4,0
177.6077728,65.39804989,20.7,0
170.1526696,68.15247166,23.5,0
174.1478356,59.88639456,19.7,0
169.6099986,57.76231293,20.1,0
174.5917514,58.84884354,19.3,0
169.9517048,55.54049887,19.2,0
170.6322978,57.55360544,19.8,0
177.6260608,64.44435374,20.4,0
175.4860854,63.3970068,20.6,0
178.306857,59.16739229,18.6,0
174.408719,54.53287982,17.9,0
170.2450494,59.63301587,20.6,0
165.0816866,56.91845805,20.9,0
176.844071,66.27750567,21.2,0
173.3492596,61.75804989,20.6,0
168.1812994,51.61501134,18.2,0
167.2311616,60.09564626,21.5,0
161.640266,56.030839,21.4,0
179.3398496,59.66571429,18.6,0
173.0605378,66.23478458,22.1,0
176.2644684,61.79882086,19.9,0
175.1110036,53.87247166,17.6,0
171.1627768,59.00802721,20.1,0
164.8221494,50.53954649,18.6,0
177.726086,65.78811791,20.8,0
174.116492,65.0121542,21.4,0
175.9601002,62.47124717,20.2,0
179.6048224,73.21705215,22.7,0
168.693846,51.24367347,18,0
158.7542418,41.52960998,16.5,0
173.7888574,58.07115646,19.2,0
182.330344,57.69387755,17.4,0
168.385617,55.31478458,19.5,0
168.7030916,57.50240363,20.2,0
172.1552056,66.1475737,22.3,0
171.6486534,45.75950113,15.5,0
172.4530714,51.76122449,17.4,0
174.3591636,52.84789116,17.4,0
176.1703614,61.04911565,19.7,0
174.445676,63.90526077,21,0
176.8748812,48.81736961,15.6,0
175.739806,63.97197279,20.7,0
175.1772468,66.1385034,21.6,0
174.2737688,63.31092971,20.8,0
171.5147192,54.73868481,18.6,0
168.0237178,48.02956916,17,0
174.4495876,61.26585034,20.1,0
169.6948346,46.8815873,16.3,0
175.087534,57.84204082,18.9,0
172.1306946,63.16675737,21.3,0
168.9890194,57.01360544,20,0
172.7328524,61.12321995,20.5,0
170.2939698,52.71709751,18.2,0
178.6347456,52.48907029,16.4,0
178.2272534,62.48049887,19.7,0
174.5152212,60.06952381,19.7,0
167.5757888,53.60725624,19.1,0
177.3033284,48.50512472,15.4,0
169.4114722,57.28362812,20,0
171.8101466,53.04929705,18,0
169.6816774,59.72099773,20.7,0
184.8470014,64.91469388,19,0
175.9820204,63.68965986,20.6,0
169.6744892,51.96816327,18.1,0
176.3264952,65.45768707,21.1,0
170.111166,59.64961451,20.6,0
172.8202284,64.96027211,21.7,0
175.2807772,55.83260771,18.2,0
175.808132,67.31619048,21.8,0
176.8632226,58.99424036,18.9,0
178.0308352,66.20530612,20.9,0
169.4389042,56.41791383,19.7,0
167.8698446,55.23020408,19.6,0
172.1038214,57.32743764,19.4,0
166.8109948,60.57741497,21.8,0
170.7709564,59.96235828,20.6,0
177.7919736,65.40689342,20.7,0
171.6465706,60.18018141,20.4,0
166.494079,54.80281179,19.8,0
176.357788,55.23818594,17.8,0
170.1734722,60.7555102,21,0
170.3570634,59.25741497,20.4,0
163.8563906,49.68993197,18.5,0
182.6444658,58.92707483,17.7,0
170.1345594,54.18548753,18.7,0
174.972472,61.90526077,20.2,0
171.9438776,59.16376417,20,0
179.685696,63.79809524,19.8,0
176.6456716,65.85814059,21.1,0
175.6364534,61.32403628,19.9,0
168.9278562,49.27138322,17.3,0
178.5444486,57.62,18.1,0
172.55617,60.53641723,20.3,0
173.2626456,60.76820862,20.2,0
174.026576,58.09043084,19.2,0
166.1881106,50.56126984,18.3,0
172.3751696,58.44548753,19.7,0
161.8454472,43.54043537,16.6,0
179.3514574,56.14952381,17.5,0
175.0140772,56.13941043,18.3,0
178.142265,58.32848073,18.4,0
181.5097462,69.17378685,21,0
177.8898906,54.4414966,17.2,0
173.070266,62.31238095,20.8,0
162.1968562,56.71106576,21.6,0
170.966511,56.65360544,19.4,0
175.021621,63.14208617,20.6,0
181.9860216,56.83360544,17.2,0
174.9580194,60.99396825,19.9,0
176.5661442,61.03646259,19.6,0
173.1793844,55.13528345,18.4,0
166.8779238,49.94244898,17.9,0
173.7477602,57.46154195,19,0
180.530627,63.59555556,19.5,0
175.9611162,57.52897959,18.6,0
173.310931,55.19600907,18.4,0
174.1997786,53.318322,17.6,0
171.1158376,57.77827664,19.7,0
173.4424014,55.70294785,18.5,0
175.4580946,58.97804989,19.2,0
170.7204104,57.32752834,19.7,0
165.0673864,47.52380952,17.4,0
169.971466,57.70997732,20,0
170.5055772,59.06380952,20.3,0
167.9114752,48.52621315,17.2,0
174.1840052,56.7707483,18.7,0
162.3836478,51.23628118,19.4,0
177.2047256,63.34095238,20.2,0
173.7640924,68.89170068,22.8,0
168.5766504,55.46240363,19.5,0
179.0139422,58.90716553,18.4,0
166.187628,55.08761905,19.9,0
167.7165048,61.44,21.8,0
172.971206,59.19795918,19.8,0
174.3927678,66.51687075,21.9,0
182.9170332,58.84861678,17.6,0
174.008415,55.98439909,18.5,0
175.8379262,56.83868481,18.4,0
178.3064252,63.81410431,20.1,0
170.2832002,56.26222222,19.4,0
170.1328576,54.89346939,19,0
174.5464378,54.45156463,17.9,0
177.1103646,65.44185941,20.9,0
175.505237,56.22544218,18.3,0
177.225452,52.08902494,16.6,0
172.0928232,59.11609977,20,0
170.390439,55.56875283,19.1,0
181.1411668,61.78984127,18.8,0
179.8173442,63.31356009,19.6,0
174.3732352,54.78049887,18,0
178.7350248,57.99292517,18.2,0
175.22317,53.14244898,17.3,0
171.0940698,54.71301587,18.7,0
179.015644,66.59469388,20.8,0
175.5973628,60.9123356,19.8,0
176.6092988,56.76961451,18.2,0
172.6848718,53.68240363,18,0
171.7440304,61.4585034,20.8,0
177.2647204,66.79188209,21.3,0
169.7053248,59.31061224,20.6,0
174.462313,61.1906576,20.1,0
172.861605,52.82897959,17.7,0
170.316398,52.4106576,18.1,0
161.4361516,57.89528345,22.2,0
172.7841096,59.46126984,19.9,0
181.7469568,62.24671202,18.8,0
172.530135,49.59818594,16.7,0
173.5018628,62.37646259,20.7,0
176.5691668,68.9678458,22.1,0
170.9395108,54.60870748,18.7,0
175.1341176,57.11768707,18.6,0
170.024933,51.33900227,17.8,0
173.5797646,50.66897959,16.8,0
170.1595022,53.29977324,18.4,0
164.694616,55.39668934,20.4,0
172.3055228,49.7229932,16.7,0
175.3311708,54.03818594,17.6,0
176.3177068,50.93945578,16.4,0
185.1372218,65.73310658,19.2,0
169.2146476,54.44861678,19,0
173.7857078,60.03052154,19.9,0
170.3246276,58.7278458,20.2,0
163.7904522,58.20344671,21.7,0
179.2326362,58.27673469,18.1,0
171.9033138,57.88630385,19.6,0
173.6917532,60.19655329,20,0
173.1976978,58.38435374,19.5,0
172.3563736,64.68253968,21.8,0
180.6782772,59.70997732,18.3,0
166.1950194,55.21029478,20,0
175.5943656,51.63496599,16.7,0
174.4726,62.54471655,20.5,0
179.272438,59.56657596,18.5,0
174.8094548,52.73482993,17.3,0
173.7157054,50.36698413,16.7,0
174.5776036,62.01809524,20.3,0
162.4780596,47.79510204,18.1,0
171.9637658,62.34376417,21.1,0
166.0747758,50.26489796,18.2,0
169.8358554,60.3047619,20.9,0
170.5409594,54.21619048,18.6,0
163.1562396,62.30598639,23.4,0
169.3336212,48.39823129,16.9,0
174.0282016,54.36439909,18,0
167.4629112,52.37174603,18.7,0
171.1295028,53.53387755,18.3,0
178.4440678,57.10412698,17.9,0
177.878486,61.91238095,19.6,0
168.5283142,55.86195011,19.7,0
177.6794516,57.1462585,18.1,0
171.3990984,58.77052154,20,0
174.519844,54.94213152,18,0
170.2030124,60.88231293,21,0
172.023659,48.29718821,16.3,0
181.0838644,63.96761905,19.5,0
174.0331546,55.37696145,18.3,0
169.232453,57.58816327,20.1,0
172.5886566,57.54077098,19.3,0
169.9256698,46.65678005,16.2,0
171.2704474,60.35736961,20.6,0
173.460156,58.90086168,19.6,0
167.6323546,45.53378685,16.2,0
178.3074412,58.85836735,18.5,0
171.6329054,59.82185941,20.3,0
161.0343744,48.4753288,18.7,0
176.6362228,61.75854875,19.8,0
168.1289754,58.43650794,20.7,0
167.015541,50.6106576,18.1,0
171.6456054,59.2014966,20.1,0
167.4222712,55.18013605,19.7,0
171.2926724,60.18956916,20.5,0
167.5573484,57.66707483,20.5,0
171.1423552,51.95546485,17.7,0
170.4140864,48.93868481,16.9,0
172.9724252,58.40562358,19.5,0
174.2411552,53.04548753,17.5,0
164.310314,45.629161,16.9,0
172.228129,54.3230839,18.3,0
173.0045054,65.78594104,22,0
177.766599,52.12575964,16.5,0
169.3901108,51.8278458,18.1,0
176.5930428,61.49002268,19.7,0
166.7928592,58.59197279,21.1,0
175.8015534,55.54136054,18,0
178.1391154,63.69247166,20.1,0
159.7673462,58.43609977,22.9,0
176.6045236,48.34240363,15.5,0
175.679481,70.84993197,23,0
164.863526,49.81138322,18.3,0
166.3972288,52.53981859,19,0
170.710098,60.07854875,20.6,0
172.7869036,59.24739229,19.8,0
174.780956,61.11823129,20,0
182.2764452,64.10390023,19.3,0
176.0800136,57.55696145,18.6,0
173.626145,58.82907029,19.5,0
171.7994024,64.48380952,21.8,0
167.7982674,58.59895692,20.8,0
179.2316456,60.37768707,18.8,0
172.5974704,58.59192744,19.7,0
173.4165188,55.36235828,18.4,0
173.1774286,59.86843537,20,0
181.0389572,63.00571429,19.2,0
166.6707868,48.42335601,17.4,0
175.8430316,55.99174603,18.1,0
169.4152822,54.90698413,19.1,0
169.3389806,50.72594104,17.7,0
179.9575522,62.66857143,19.4,0
180.239289,64.47959184,19.8,0
173.5638388,52.33442177,17.4,0
179.0324588,65.79024943,20.5,0
169.1893746,50.59759637,17.7,0
176.1245144,63.13886621,20.4,0
176.412652,53.71482993,17.3,0
174.4502226,52.30712018,17.2,0
169.6071792,53.04244898,18.4,0
170.362753,53.28666667,18.4,0
175.2577902,57.07142857,18.6,0
168.5102294,62.39514739,22,0
178.0257298,60.37655329,19.1,0
176.1097062,55.69151927,18,0
165.8037578,51.56253968,18.8,0
177.8680974,64.94961451,20.5,0
175.1251006,60.27156463,19.7,0
169.3141902,55.40956916,19.3,0
169.6589952,49.45863946,17.2,0
172.4832466,50.64126984,17,0
170.4560726,55.45188209,19.1,0
178.5098538,61.96848073,19.4,0
163.9592098,56.25759637,20.9,0
180.7382974,64.21786848,19.7,0
174.15637,56.06657596,18.5,0
166.3390628,57.93614512,20.9,0
172.0703442,56.75623583,19.2,0
169.7634146,61.99922902,21.5,0
172.6159362,52.27419501,17.5,0
169.4809666,50.22426304,17.5,0
180.3051004,65.05746032,20,0
169.9954182,57.46412698,19.9,0
171.579032,58.54897959,19.9,0
165.4212084,51.64131519,18.9,0
176.5869214,50.89537415,16.3,0
170.2100482,54.1553288,18.7,0
172.8259942,53.66888889,18,0
172.7522072,60.26131519,20.2,0
158.827089,53.61546485,21.3,0
179.0886182,56.69097506,17.7,0
157.6126388,54.61972789,22,0
166.9264124,60.45587302,21.7,0
172.1711314,57.83260771,19.5,0
171.0276234,56.72566893,19.4,0
172.4978262,59.95219955,20.1,0
170.960669,60.0754195,20.6,0
175.4855012,56.18571429,18.2,0
167.0518122,51.90503401,18.6,0
181.9779698,61.46526077,18.6,0
168.2955232,51.44879819,18.2,0
163.4864904,52.97918367,19.8,0
174.383192,64.61823129,21.2,0
175.1576634,65.57487528,21.4,0
178.3235448,62.81655329,19.8,0
179.2493494,66.81755102,20.8,0
176.4024666,55.89927438,18,0
179.1406374,60.66439909,18.9,0
167.9161742,53.34485261,18.9,0
175.482377,60.75024943,19.7,0
169.6331126,60.90725624,21.2,0
182.2567856,70.85346939,21.3,0
175.6097834,61.03278912,19.8,0
168.5958274,61.35043084,21.6,0
177.1560338,55.63070295,17.7,0
175.2302566,59.0722449,19.2,0
173.0536544,67.74848073,22.6,0
169.5520612,62.47024943,21.7,0
177.524156,58.56244898,18.6,0
172.6403964,62.95650794,21.1,0
170.7374284,59.76548753,20.5,0
174.7546162,59.10798186,19.4,0
174.775622,56.45442177,18.5,0
174.3787724,57.77632653,19,0
172.4012808,59.34807256,20,0
174.5131638,55.49795918,18.2,0
170.543728,55.89741497,19.2,0
175.7352086,57.4999093,18.6,0
180.3278334,60.52594104,18.6,0
172.5997056,60.11823129,20.2,0
175.0406202,54.12031746,17.7,0
177.41011,63.49836735,20.2,0
170.0210468,61.30068027,21.2,0
178.0897632,56.44154195,17.8,0
171.7197988,51.99414966,17.6,0
168.6528504,55.51619048,19.5,0
176.7104416,60.51578231,19.4,0
178.0466086,56.22049887,17.7,0
170.820207,58.93609977,20.2,0
181.4524692,70.69115646,21.5,0
175.8117896,55.93814059,18.1,0
171.605575,57.64702948,19.6,0
172.4885552,58.36494331,19.6,0
176.166272,54.96621315,17.7,0
171.4561214,61.34276644,20.9,0
174.2588844,60.2906576,19.9,0
173.320964,58.62512472,19.5,0
174.1637868,55.68122449,18.4,0
175.8146344,56.7629932,18.4,0
171.5486282,57.26671202,19.5,0
179.5101058,66.67120181,20.7,0
163.291266,50.85646259,19.1,0
173.9056212,56.50539683,18.7,0
169.5166028,59.49959184,20.7,0
179.2216634,58.72621315,18.3,0
172.3258174,62.36761905,21,0
170.2074066,52.04117914,18,0
167.6383236,60.52993197,21.5,0
174.2070938,66.60648526,21.9,0
174.7911668,57.08598639,18.7,0
172.5653394,54.51287982,18.3,0
175.0877118,53.66195011,17.5,0
175.8676188,65.18340136,21.1,0
172.2081392,52.52603175,17.7,0
174.3918534,56.95088435,18.7,0
181.5896546,73.42675737,22.3,0
166.4534898,50.4093424,18.2,0
181.1622742,62.44099773,19,0
177.5819918,63.61555556,20.2,0
169.410888,55.30734694,19.3,0
179.9688044,70.12997732,21.7,0
179.047267,56.38793651,17.6,0
168.3259524,62.75356009,22.1,0
173.7971886,52.70943311,17.5,0
173.9976454,50.70126984,16.7,0
173.9701118,56.49732426,18.7,0
172.9602078,61.20408163,20.5,0
168.4361884,62.03560091,21.9,0
175.2308916,58.87560091,19.2,0
170.3266088,57.55020408,19.8,0
185.90768,61.45256236,17.8,0
171.6428622,51.83151927,17.6,0
168.7901882,52.62820862,18.5,0
169.9529494,63.6752381,22,0
177.0406162,71.17102041,22.7,0
174.1517472,55.51183673,18.3,0
174.968535,54.90643991,17.9,0
182.4223428,51.60013605,15.5,0
175.0111562,63.94376417,20.9,0
171.153328,54.93995465,18.8,0
169.5837604,51.60113379,17.9,0
170.4158644,49.63696145,17.1,0
168.2191708,54.51469388,19.3,0
173.3788506,55.84086168,18.6,0
176.7873274,61.62526077,19.7,0
164.463349,40.79639909,15.1,0
176.1329726,57.22535147,18.4,0
177.650648,63.40902494,20.1,0
173.4411568,52.34054422,17.4,0
176.1335822,63.5784127,20.5,0
169.0422324,56.93673469,19.9,0
169.5602908,53.6921542,18.7,0
168.5484818,50.40802721,17.7,0
169.496359,54.33351474,18.9,0
167.3850094,55.63732426,19.9,0
171.244514,65.19487528,22.2,0
173.3389726,59.63882086,19.8,0
169.473626,47.01333333,16.4,0
179.6850356,59.06385488,18.3,0
170.7007254,57.23673469,19.6,0
178.3443474,59.97315193,18.9,0
163.2258102,54.03496599,20.3,0
170.5449218,44.30402268,15.2,0
174.5674944,56.30068027,18.5,0
174.1342466,46.64984127,15.4,0
168.397555,57.45419501,20.3,0
174.553245,60.52095238,19.9,0
177.4923806,63.10217687,20,0
166.3644628,60.45804989,21.8,0
173.1545432,49.92244898,16.7,0
169.4428158,54.15360544,18.9,0
166.5445996,56.96897959,20.5,0
176.5114834,60.14770975,19.3,0
176.5727482,64.13079365,20.6,0
169.648124,65.24131519,22.7,0
178.3587238,54.92594104,17.3,0
178.4297422,58.71151927,18.4,0
172.2292212,64.12725624,21.6,0
180.2742902,58.11174603,17.9,0
177.1879362,70.70036281,22.5,0
175.6555542,63.14430839,20.5,0
173.4105752,63.69941043,21.2,0
171.5194944,54.82984127,18.6,0
173.0165958,59.50376417,19.9,0
167.5553926,61.01628118,21.7,0
174.823755,57.08548753,18.7,0
171.8259708,58.15941043,19.7,0
169.0832788,58.83451247,20.6,0
172.5222864,49.12385488,16.5,0
178.2113784,52.11052154,16.4,0
168.6582352,57.43410431,20.2,0
172.6731116,61.51306122,20.6,0
165.0766574,53.04530612,19.5,0
181.690772,64.41936508,19.5,0
160.765998,54.38272109,21,0
171.7898266,68.37814059,23.2,0
173.2015586,63.8370068,21.3,0
173.4416648,56.48639456,18.8,0
169.991024,62.12730159,21.5,0
174.4716348,53.01229025,17.4,0
175.9259626,56.26721088,18.2,0
177.139346,62.38789116,19.9,0
177.2454926,56.35741497,17.9,0
174.9883724,53.5307483,17.5,0
167.436927,58.95328798,21,0
176.9744746,52.10380952,16.6,0
178.2588256,54.79972789,17.2,0
173.5122514,58.20031746,19.3,0
175.9479082,53.78031746,17.4,0
177.6670818,56.87210884,18,0
162.1657666,50.68358277,19.3,0
177.0901716,56.94027211,18.2,0
177.015394,53.13714286,17,0
173.374431,60.2385941,20,0
168.8893498,56.76770975,19.9,0
168.359582,55.22358277,19.5,0
176.5279426,56.03528345,18,0
169.631233,69.61179138,24.2,0
176.6267232,69.05791383,22.1,0
173.3910172,62.41387755,20.8,0
179.7170396,62.68997732,19.4,0
168.510077,61.40811791,21.6,0
179.2342618,55.31818594,17.2,0
172.4327006,64.79269841,21.8,0
171.2157866,49.90707483,17,0
180.0603714,64.36494331,19.9,0
173.8736934,55.35283447,18.3,0
183.2476142,62.95501134,18.7,0
171.832143,56.91768707,19.3,0
173.7278212,60.08181406,19.9,0
185.0286114,61.69111111,18,0
172.1671182,57.06539683,19.3,0
167.9102814,49.70235828,17.6,0
178.2723892,57.62702948,18.1,0
165.8659116,60.09183673,21.8,0
170.8644538,56.38752834,19.3,0
179.7890486,68.73877551,21.3,0
